bangalore,delhi,lucknow,chennai
0.8883858860491145,10.863433032755093,10.879427636648312,10.916332648227247
10.996445774604236,10.860561446594472,10.881771333835552,10.9140638647251
10.993303800859152,10.866166954,10.885791198,10.92069146
10.990611656,10.872164323,10.887238756,10.93953523
